# Pixel positions of the trace in the spatial direction, Width of the trace
5.383526479235010811e+02,3.456978168189714928e+00
5.383525465219528314e+02,3.456978168189714928e+00
5.383524505188967169e+02,3.456978168189714928e+00
5.383523599176755852e+02,3.456978168189714928e+00
5.383522747216326252e+02,3.456978168189714928e+00
5.383521949341104573e+02,3.456978168189714928e+00
5.383521205584522704e+02,3.456978168189714928e+00
5.383520515980010259e+02,3.456978168189714928e+00
5.383519880560994579e+02,3.456978168189714928e+00
5.383519299360906416e+02,3.456978168189714928e+00
5.383518772413174247e+02,3.456978168189714928e+00
5.383518299751228824e+02,3.456978168189714928e+00
5.383517881408498624e+02,3.456978168189714928e+00
5.383517517418412126e+02,3.456978168189714928e+00
5.383517207814401218e+02,3.456978168189714928e+00
5.383516952629894377e+02,3.456978168189714928e+00
5.383516751898318944e+02,3.456978168189714928e+00
5.383516605653107945e+02,3.456978168189714928e+00
5.383516513927687583e+02,3.456978168189714928e+00
5.383516476755488611e+02,3.456978168189714928e+00
5.383516494169940643e+02,3.456978168189714928e+00
5.383516566204472156e+02,3.456978168189714928e+00
5.383516692892513902e+02,3.456978168189714928e+00
5.383516874267494359e+02,3.456978168189714928e+00
5.383517110362843141e+02,3.456978168189714928e+00
5.383517401211989863e+02,3.456978168189714928e+00
5.383517746848363004e+02,3.456978168189714928e+00
5.383518147305393313e+02,3.456978168189714928e+00
5.383518602616510407e+02,3.456978168189714928e+00
5.383519112815141625e+02,3.456978168189714928e+00
5.383519677934717720e+02,3.456978168189714928e+00
5.383520298008668306e+02,3.456978168189714928e+00
5.383520973070422997e+02,3.456978168189714928e+00
5.383521703153410272e+02,3.456978168189714928e+00
5.383522488291059744e+02,3.456978168189714928e+00
5.383523328516801030e+02,3.456978168189714928e+00
5.383524223864063742e+02,3.456978168189714928e+00
5.383525174366277497e+02,3.456978168189714928e+00
5.383526180056870771e+02,3.456978168189714928e+00
5.383527240969273180e+02,3.456978168189714928e+00
5.383528357136915474e+02,3.456978168189714928e+00
5.383529528593226132e+02,3.456978168189714928e+00
5.383530755371633632e+02,3.456978168189714928e+00
5.383532037505568724e+02,3.456978168189714928e+00
5.383533375028459886e+02,3.456978168189714928e+00
5.383534767973736734e+02,3.456978168189714928e+00
5.383536216374828882e+02,3.456978168189714928e+00
5.383537720265167081e+02,3.456978168189714928e+00
5.383539279678178673e+02,3.456978168189714928e+00
5.383540894647293271e+02,3.456978168189714928e+00
5.383542565205941628e+02,3.456978168189714928e+00
5.383544291387551084e+02,3.456978168189714928e+00
5.383546073225553528e+02,3.456978168189714928e+00
5.383547910753377437e+02,3.456978168189714928e+00
5.383549804004451289e+02,3.456978168189714928e+00
5.383551753012204699e+02,3.456978168189714928e+00
5.383553757810068419e+02,3.456978168189714928e+00
5.383555818431470925e+02,3.456978168189714928e+00
5.383557934909840696e+02,3.456978168189714928e+00
5.383560107278608484e+02,3.456978168189714928e+00
5.383562335571203903e+02,3.456978168189714928e+00
5.383564619821055430e+02,3.456978168189714928e+00
5.383566960061592681e+02,3.456978168189714928e+00
5.383569356326245270e+02,3.456978168189714928e+00
5.383571808648442811e+02,3.456978168189714928e+00
5.383574317061613783e+02,3.456978168189714928e+00
5.383576881599188937e+02,3.456978168189714928e+00
5.383579502294596750e+02,3.456978168189714928e+00
5.383582179181266838e+02,3.456978168189714928e+00
5.383584912292628815e+02,3.456978168189714928e+00
5.383587701662111158e+02,3.456978168189714928e+00
5.383590547323144619e+02,3.456978168189714928e+00
5.383593449309158814e+02,3.456978168189714928e+00
5.383596407653581082e+02,3.456978168189714928e+00
5.383599422389843312e+02,3.456978168189714928e+00
5.383602493551372845e+02,3.456978168189714928e+00
5.383605621171599296e+02,3.456978168189714928e+00
5.383608805283954553e+02,3.456978168189714928e+00
5.383612045921864819e+02,3.456978168189714928e+00
5.383615343118760848e+02,3.456978168189714928e+00
5.383618696908073389e+02,3.456978168189714928e+00
5.383622107323229784e+02,3.456978168189714928e+00
5.383625574397659648e+02,3.456978168189714928e+00
5.383629098164793731e+02,3.456978168189714928e+00
5.383632678658060513e+02,3.456978168189714928e+00
5.383636315910888470e+02,3.456978168189714928e+00
5.383640009956709491e+02,3.456978168189714928e+00
5.383643760828950917e+02,3.456978168189714928e+00
5.383647568561043499e+02,3.456978168189714928e+00
5.383651433186415716e+02,3.456978168189714928e+00
5.383655354738497181e+02,3.456978168189714928e+00
5.383659333250716372e+02,3.456978168189714928e+00
5.383663368756505179e+02,3.456978168189714928e+00
5.383667461289290941e+02,3.456978168189714928e+00
5.383671610882503273e+02,3.456978168189714928e+00
5.383675817569571791e+02,3.456978168189714928e+00
5.383680081383926108e+02,3.456978168189714928e+00
5.383684402358996977e+02,3.456978168189714928e+00
5.383688780528210600e+02,3.456978168189714928e+00
5.383693215924998867e+02,3.456978168189714928e+00
5.383697708582791392e+02,3.456978168189714928e+00
5.383702258535015517e+02,3.456978168189714928e+00
5.383706865815101992e+02,3.456978168189714928e+00
5.383711530456480432e+02,3.456978168189714928e+00
5.383716252492580452e+02,3.456978168189714928e+00
5.383721031956829393e+02,3.456978168189714928e+00
5.383725868882659142e+02,3.456978168189714928e+00
5.383730763303498179e+02,3.456978168189714928e+00
5.383735715252776117e+02,3.456978168189714928e+00
5.383740724763921435e+02,3.456978168189714928e+00
5.383745791870364883e+02,3.456978168189714928e+00
5.383750916605533803e+02,3.456978168189714928e+00
5.383756099002860083e+02,3.456978168189714928e+00
5.383761339095772200e+02,3.456978168189714928e+00
5.383766636917699770e+02,3.456978168189714928e+00
5.383771992502071271e+02,3.456978168189714928e+00
5.383777405882316316e+02,3.456978168189714928e+00
5.383782877091865657e+02,3.456978168189714928e+00
5.383788406164146636e+02,3.456978168189714928e+00
5.383793993132590003e+02,3.456978168189714928e+00
5.383799638030625374e+02,3.456978168189714928e+00
5.383805340891681226e+02,3.456978168189714928e+00
5.383811101749188310e+02,3.456978168189714928e+00
5.383816920636573968e+02,3.456978168189714928e+00
5.383822797587270088e+02,3.456978168189714928e+00
5.383828732634704011e+02,3.456978168189714928e+00
5.383834725812306488e+02,3.456978168189714928e+00
5.383840777153505996e+02,3.456978168189714928e+00
5.383846886691732152e+02,3.456978168189714928e+00
5.383853054460414569e+02,3.456978168189714928e+00
5.383859280492982862e+02,3.456978168189714928e+00
5.383865564822865508e+02,3.456978168189714928e+00
5.383871907483493260e+02,3.456978168189714928e+00
5.383878308508294595e+02,3.456978168189714928e+00
5.383884767930700264e+02,3.456978168189714928e+00
5.383891285784137608e+02,3.456978168189714928e+00
5.383897862102037379e+02,3.456978168189714928e+00
5.383904496917828055e+02,3.456978168189714928e+00
5.383911190264940387e+02,3.456978168189714928e+00
5.383917942176802853e+02,3.456978168189714928e+00
5.383924752686843931e+02,3.456978168189714928e+00
5.383931621828495508e+02,3.456978168189714928e+00
5.383938549635184927e+02,3.456978168189714928e+00
5.383945536140342938e+02,3.456978168189714928e+00
5.383952581377398019e+02,3.456978168189714928e+00
5.383959685379779785e+02,3.456978168189714928e+00
5.383966848180917850e+02,3.456978168189714928e+00
5.383974069814240693e+02,3.456978168189714928e+00
5.383981350313179064e+02,3.456978168189714928e+00
5.383988689711162579e+02,3.456978168189714928e+00
5.383996088041618577e+02,3.456978168189714928e+00
5.384003545337978949e+02,3.456978168189714928e+00
5.384011061633671034e+02,3.456978168189714928e+00
5.384018636962126720e+02,3.456978168189714928e+00
5.384026271356772213e+02,3.456978168189714928e+00
5.384033964851039400e+02,3.456978168189714928e+00
5.384041717478355622e+02,3.456978168189714928e+00
5.384049529272152768e+02,3.456978168189714928e+00
5.384057400265859314e+02,3.456978168189714928e+00
5.384065330492902604e+02,3.456978168189714928e+00
5.384073319986715660e+02,3.456978168189714928e+00
5.384081368780724688e+02,3.456978168189714928e+00
5.384089476908361576e+02,3.456978168189714928e+00
5.384097644403053664e+02,3.456978168189714928e+00
5.384105871298231705e+02,3.456978168189714928e+00
5.384114157627324175e+02,3.456978168189714928e+00
5.384122503423761827e+02,3.456978168189714928e+00
5.384130908720972002e+02,3.456978168189714928e+00
5.384139373552386587e+02,3.456978168189714928e+00
5.384147897951432924e+02,3.456978168189714928e+00
5.384156481951541764e+02,3.456978168189714928e+00
5.384165125586141585e+02,3.456978168189714928e+00
5.384173828888662001e+02,3.456978168189714928e+00
5.384182591892533765e+02,3.456978168189714928e+00
5.384191414631184216e+02,3.456978168189714928e+00
5.384200297138044107e+02,3.456978168189714928e+00
5.384209239446541915e+02,3.456978168189714928e+00
5.384218241590107255e+02,3.456978168189714928e+00
5.384227303602170878e+02,3.456978168189714928e+00
5.384236425516160125e+02,3.456978168189714928e+00
5.384245607365506885e+02,3.456978168189714928e+00
5.384254849183637361e+02,3.456978168189714928e+00
5.384264151003983443e+02,3.456978168189714928e+00
5.384273512859974744e+02,3.456978168189714928e+00
5.384282934785038606e+02,3.456978168189714928e+00
5.384292416812605779e+02,3.456978168189714928e+00
5.384301958976105880e+02,3.456978168189714928e+00
5.384311561308967384e+02,3.456978168189714928e+00
5.384321223844619908e+02,3.456978168189714928e+00
5.384330946616494202e+02,3.456978168189714928e+00
5.384340729658017608e+02,3.456978168189714928e+00
5.384350573002622014e+02,3.456978168189714928e+00
5.384360476683733623e+02,3.456978168189714928e+00
5.384370440734784324e+02,3.456978168189714928e+00
5.384380465189203733e+02,3.456978168189714928e+00
5.384390550080419189e+02,3.456978168189714928e+00
5.384400695441861444e+02,3.456978168189714928e+00
5.384410901306960113e+02,3.456978168189714928e+00
5.384421167709143674e+02,3.456978168189714928e+00
5.384431494681841741e+02,3.456978168189714928e+00
5.384441882258485066e+02,3.456978168189714928e+00
5.384452330472500989e+02,3.456978168189714928e+00
5.384462839357321400e+02,3.456978168189714928e+00
5.384473408946372501e+02,3.456978168189714928e+00
5.384484039273087319e+02,3.456978168189714928e+00
5.384494730370892057e+02,3.456978168189714928e+00
5.384505482273217467e+02,3.456978168189714928e+00
5.384516295013493163e+02,3.456978168189714928e+00
5.384527168625148761e+02,3.456978168189714928e+00
5.384538103141613874e+02,3.456978168189714928e+00
5.384549098596315844e+02,3.456978168189714928e+00
5.384560155022686558e+02,3.456978168189714928e+00
5.384571272454153359e+02,3.456978168189714928e+00
5.384582450924148134e+02,3.456978168189714928e+00
5.384593690466098224e+02,3.456978168189714928e+00
5.384604991113433243e+02,3.456978168189714928e+00
5.384616352899582807e+02,3.456978168189714928e+00
5.384627775857977667e+02,3.456978168189714928e+00
5.384639260022045164e+02,3.456978168189714928e+00
5.384650805425216049e+02,3.456978168189714928e+00
5.384662412100918800e+02,3.456978168189714928e+00
5.384674080082584169e+02,3.456978168189714928e+00
5.384685809403640633e+02,3.456978168189714928e+00
5.384697600097517807e+02,3.456978168189714928e+00
5.384709452197644168e+02,3.456978168189714928e+00
5.384721365737450469e+02,3.456978168189714928e+00
5.384733340750366324e+02,3.456978168189714928e+00
5.384745377269819073e+02,3.456978168189714928e+00
5.384757475329240606e+02,3.456978168189714928e+00
5.384769634962058262e+02,3.456978168189714928e+00
5.384781856201703931e+02,3.456978168189714928e+00
5.384794139081603817e+02,3.456978168189714928e+00
5.384806483635189807e+02,3.456978168189714928e+00
5.384818889895890379e+02,3.456978168189714928e+00
5.384831357897135149e+02,3.456978168189714928e+00
5.384843887672353731e+02,3.456978168189714928e+00
5.384856479254974602e+02,3.456978168189714928e+00
5.384869132678428514e+02,3.456978168189714928e+00
5.384881847976143945e+02,3.456978168189714928e+00
5.384894625181549372e+02,3.456978168189714928e+00
5.384907464328076685e+02,3.456978168189714928e+00
5.384920365449154360e+02,3.456978168189714928e+00
5.384933328578209739e+02,3.456978168189714928e+00
5.384946353748675847e+02,3.456978168189714928e+00
5.384959440993978887e+02,3.456978168189714928e+00
5.384972590347549612e+02,3.456978168189714928e+00
5.384985801842817636e+02,3.456978168189714928e+00
5.384999075513212574e+02,3.456978168189714928e+00
5.385012411392162903e+02,3.456978168189714928e+00
5.385025809513098238e+02,3.456978168189714928e+00
5.385039269909448194e+02,3.456978168189714928e+00
5.385052792614642385e+02,3.456978168189714928e+00
5.385066377662110426e+02,3.456978168189714928e+00
5.385080025085280795e+02,3.456978168189714928e+00
5.385093734917583106e+02,3.456978168189714928e+00
5.385107507192448111e+02,3.456978168189714928e+00
5.385121341943303150e+02,3.456978168189714928e+00
5.385135239203580113e+02,3.456978168189714928e+00
5.385149199006706340e+02,3.456978168189714928e+00
5.385163221386111445e+02,3.456978168189714928e+00
5.385177306375225044e+02,3.456978168189714928e+00
5.385191454007477887e+02,3.456978168189714928e+00
5.385205664316297316e+02,3.456978168189714928e+00
5.385219937335114082e+02,3.456978168189714928e+00
5.385234273097357800e+02,3.456978168189714928e+00
5.385248671636456947e+02,3.456978168189714928e+00
5.385263132985841139e+02,3.456978168189714928e+00
5.385277657178939990e+02,3.456978168189714928e+00
5.385292244249183113e+02,3.456978168189714928e+00
5.385306894229998989e+02,3.456978168189714928e+00
5.385321607154817229e+02,3.456978168189714928e+00
5.385336383057068588e+02,3.456978168189714928e+00
5.385351221970181541e+02,3.456978168189714928e+00
5.385366123927585704e+02,3.456978168189714928e+00
5.385381088962710692e+02,3.456978168189714928e+00
5.385396117108984981e+02,3.456978168189714928e+00
5.385411208399838188e+02,3.456978168189714928e+00
5.385426362868699925e+02,3.456978168189714928e+00
5.385441580549000946e+02,3.456978168189714928e+00
5.385456861474168591e+02,3.456978168189714928e+00
5.385472205677633610e+02,3.456978168189714928e+00
5.385487613192824483e+02,3.456978168189714928e+00
5.385503084053170824e+02,3.456978168189714928e+00
5.385518618292103383e+02,3.456978168189714928e+00
5.385534215943049503e+02,3.456978168189714928e+00
5.385549877039439934e+02,3.456978168189714928e+00
5.385565601614703155e+02,3.456978168189714928e+00
5.385581389702269917e+02,3.456978168189714928e+00
5.385597241335568697e+02,3.456978168189714928e+00
5.385613156548029110e+02,3.456978168189714928e+00
5.385629135373080771e+02,3.456978168189714928e+00
5.385645177844152158e+02,3.456978168189714928e+00
5.385661283994674022e+02,3.456978168189714928e+00
5.385677453858073704e+02,3.456978168189714928e+00
5.385693687467783093e+02,3.456978168189714928e+00
5.385709984857230666e+02,3.456978168189714928e+00
5.385726346059846037e+02,3.456978168189714928e+00
5.385742771109057685e+02,3.456978168189714928e+00
5.385759260038295224e+02,3.456978168189714928e+00
5.385775812880989406e+02,3.456978168189714928e+00
5.385792429670567572e+02,3.456978168189714928e+00
5.385809110440460472e+02,3.456978168189714928e+00
5.385825855224097722e+02,3.456978168189714928e+00
5.385842664054907800e+02,3.456978168189714928e+00
5.385859536966321457e+02,3.456978168189714928e+00
5.385876473991766034e+02,3.456978168189714928e+00
5.385893475164673418e+02,3.456978168189714928e+00
5.385910540518470953e+02,3.456978168189714928e+00
